date,channel,viewing_min,devices_used,location_count,trp_value,is_fake,device_id,ip_address,session_duration,channel_switches,watch_pattern_score,device_behavior_score,region,time_of_day
2025-01-05,UdayaTV,433,1,575,3.6306252441702167,0,D6539,192.168.233.1,456,5,21,66,Mumbai,Afternoon
2025-01-05,SuryaTV,463,11,795,2.935914290409338,0,D5199,192.168.116.178,479,4,25,72,Bangalore,Midnight
2025-01-05,KTV,444,10,664,4.14476931553182,0,D9445,192.168.18.226,430,11,30,39,Kolkata,Evening
2025-01-05,JayaTV,471,5,997,3.5405924614934103,0,D3557,192.168.58.196,474,12,46,70,Mumbai,Afternoon
2025-01-05,RajTV,470,1,631,4.19114665189237,0,D6592,192.168.106.195,519,3,67,41,Bangalore,Evening
2025-01-05,KalaignarTV,433,10,857,3.6213534807429575,0,D1098,192.168.168.138,483,2,64,30,Chennai,Morning
2025-01-05,DDNews,448,3,735,3.122508452408619,0,D3200,192.168.27.34,499,11,59,62,Delhi,Morning
2025-01-05,DDNational,437,1,886,3.681756446475225,0,D3961,192.168.38.239,476,6,30,21,Mumbai,Afternoon
2025-01-05,DDSports,478,7,739,3.0578280758616105,0,D5973,192.168.250.126,502,7,37,66,Delhi,Afternoon
2025-01-05,TenSports,436,9,763,3.340939110153411,0,D5433,192.168.82.106,552,9,43,57,Chennai,Afternoon
2025-01-05,StarSports,451,6,706,3.4848226086131984,0,D3869,192.168.183.180,546,7,62,17,Chennai,Night
2025-01-05,SonySports,449,22,606,3.264364524873137,0,D1956,192.168.109.228,458,3,17,29,Chennai,Midnight
2025-01-05,Eurosport,449,22,717,3.461110660437322,0,D9352,192.168.120.107,455,9,55,31,Delhi,Night
2025-01-05,CNBC,444,5,811,3.804259902493112,0,D6699,192.168.130.23,555,6,40,17,Mumbai,Morning
2025-01-05,BloombergTV,445,18,998,4.0920884550166985,0,D7944,192.168.144.71,507,14,30,16,Kolkata,Morning
2025-01-05,BBCWorld,444,17,898,4.1180803462566615,0,D5493,192.168.153.107,521,4,12,60,Mumbai,Morning
2025-01-05,AlJazeera,440,1,617,3.806441892790766,0,D5911,192.168.145.252,489,7,68,19,Delhi,Evening
2025-01-05,France24,423,9,629,3.7917112641572057,0,D4987,192.168.237.46,481,13,56,38,Hyderabad,Morning
2025-01-05,VH1,414,1,701,4.105616856842236,0,D7015,192.168.69.31,531,7,30,45,Kolkata,Morning
2025-01-05,MTV,417,2,874,3.746584932383604,0,D2218,192.168.92.137,514,4,38,50,Bangalore,Evening
2025-01-06,News24,20,184,3920,10.397926070755314,1,D5496,192.168.117.163,105,1,99,83,Mumbai,Afternoon
2025-01-06,StarTV,52,196,3909,9.585741764666102,1,D5735,192.168.80.60,67,0,75,82,Chennai,Midnight
2025-01-06,ZeeTV,56,208,3787,9.712186916325326,1,D5555,192.168.75.63,81,1,96,80,Delhi,Evening
2025-01-06,SunTV,29,206,4011,9.338671786431064,1,D9050,192.168.99.180,112,1,84,83,Kolkata,Night
2025-01-06,ABPNews,20,177,4173,10.544439964718446,1,D4446,192.168.47.189,133,1,90,82,Mumbai,Morning
2025-01-06,NDTV,24,201,4037,9.699409528701285,1,D2045,192.168.151.74,111,0,87,94,Chennai,Midnight
2025-01-06,IndiaTV,24,202,3944,10.133426781818216,1,D7893,192.168.57.192,107,1,80,95,Chennai,Evening
2025-01-06,CNNNews18,21,184,3880,9.301680650593774,1,D2693,192.168.29.157,70,0,87,86,Kolkata,Evening
2025-01-06,TimesNow,29,185,3942,10.288806407823513,1,D4436,192.168.230.10,97,0,86,95,Chennai,Midnight
2025-01-06,RepublicTV,27,177,3949,10.06011042120464,1,D9754,192.168.38.55,9,0,97,97,Mumbai,Midnight
2025-01-06,TV9,21,182,3917,10.2727665964869,1,D6895,192.168.27.146,42,1,79,91,Mumbai,Midnight
2025-01-06,Asianet,39,201,3726,10.187768046192192,1,D4354,192.168.168.118,128,1,81,87,Delhi,Night
2025-01-06,Colors,50,203,3802,9.23068736978716,1,D1225,192.168.113.209,147,1,76,90,Kolkata,Morning
2025-01-06,SonyTV,68,195,3919,10.228513432065956,1,D5893,192.168.74.65,102,0,92,89,Kolkata,Evening
2025-01-06,StarPlus,65,201,4027,9.672265902095738,1,D8022,192.168.80.100,183,0,84,83,Kolkata,Evening
2025-01-06,ZeeCinema,4,208,4275,9.53857009410704,1,D6600,192.168.99.46,97,0,98,83,Delhi,Midnight
2025-01-06,StarMovies,22,204,3701,9.562271794416212,1,D8996,192.168.59.137,31,0,96,94,Kolkata,Midnight
2025-01-06,HBO,52,200,4069,9.898947061530093,1,D8683,192.168.172.188,139,1,95,83,Delhi,Midnight
2025-01-06,Discovery,14,190,3968,9.686757435985108,1,D5642,192.168.155.240,74,0,93,96,Hyderabad,Morning
2025-01-06,NationalGeographic,13,190,3931,9.949448052473286,1,D8679,192.168.96.3,9,0,94,93,Kolkata,Afternoon
2025-01-06,AnimalPlanet,18,203,3995,9.32587535149278,1,D9208,192.168.178.136,30,1,98,85,Kolkata,Night
2025-01-06,HistoryTV18,46,165,3882,9.94706935392595,1,D8339,192.168.113.198,127,1,84,82,Mumbai,Night
2025-01-06,CartoonNetwork,53,200,4378,10.226919655326268,1,D3205,192.168.186.116,53,0,81,93,Mumbai,Evening
2025-01-06,Pogo,36,209,3784,10.0270034223236,1,D2069,192.168.188.58,126,1,87,84,Delhi,Afternoon
2025-01-06,Nickelodeon,42,173,3896,9.514273010287535,1,D4444,192.168.69.93,31,0,99,87,Hyderabad,Morning
2025-01-06,SonyMax,31,172,3961,9.595132709773756,1,D2060,192.168.228.140,113,1,87,99,Mumbai,Night
2025-01-06,ZeeTelugu,51,166,4177,9.735532170416,1,D3327,192.168.136.105,69,1,85,88,Kolkata,Midnight
2025-01-06,ETV,51,178,3857,10.89241077340187,1,D4420,192.168.48.83,108,1,93,84,Delhi,Midnight
2025-01-06,GeminiTV,48,185,4030,9.416820785307651,1,D1301,192.168.16.54,113,0,96,96,Mumbai,Evening
2025-01-06,MaaTV,16,175,3807,9.26221924976562,1,D1606,192.168.111.172,47,1,81,85,Hyderabad,Night
2025-01-06,UdayaTV,70,210,4075,10.471211728529047,1,D4170,192.168.159.163,90,0,76,97,Bangalore,Night
2025-01-06,SuryaTV,8,194,3798,10.44943225053611,1,D1699,192.168.205.49,74,0,86,98,Kolkata,Night
2025-01-06,KTV,47,175,3697,10.085973541672146,1,D6088,192.168.181.144,114,1,87,99,Chennai,Evening
2025-01-06,JayaTV,16,191,3976,9.23451411395714,1,D1190,192.168.84.12,32,0,78,95,Delhi,Evening
2025-01-06,RajTV,35,179,4109,9.340917930687391,1,D1980,192.168.251.216,137,0,75,86,Chennai,Evening
2025-01-06,KalaignarTV,52,201,3750,10.23771965898823,1,D3975,192.168.125.98,95,1,94,89,Delhi,Morning
2025-01-06,DDNews,64,186,3816,10.308589980599288,1,D7102,192.168.135.236,162,1,89,95,Hyderabad,Evening
2025-01-06,DDNational,20,198,4013,10.38231551487226,1,D2184,192.168.148.48,123,0,92,97,Bangalore,Night
2025-01-06,DDSports,70,213,4166,10.41220775603298,1,D4327,192.168.135.28,85,0,97,96,Kolkata,Night
2025-01-06,TenSports,38,202,4036,10.513722393595009,1,D4394,192.168.79.10,63,0,89,99,Kolkata,Morning
2025-01-06,StarSports,47,177,3860,10.530452331239209,1,D9319,192.168.51.143,48,0,91,85,Bangalore,Midnight
2025-01-06,SonySports,14,195,3955,9.762428915056269,1,D2816,192.168.131.90,28,1,96,98,Delhi,Night
2025-01-06,Eurosport,25,214,3736,9.671839594197284,1,D6854,192.168.254.207,117,0,77,81,Mumbai,Midnight
2025-01-06,CNBC,20,199,4058,10.808449071474046,1,D7709,192.168.227.224,32,1,82,98,Mumbai,Evening
2025-01-06,BloombergTV,37,215,3765,9.121280331686291,1,D1569,192.168.61.107,72,0,98,99,Mumbai,Midnight
2025-01-06,BBCWorld,38,176,3662,9.659574709639465,1,D6442,192.168.254.230,84,0,97,95,Kolkata,Night
2025-01-06,AlJazeera,7,192,3780,9.956119816157036,1,D2895,192.168.131.41,5,1,81,91,Bangalore,Morning
2025-01-06,France24,22,206,3755,9.501658251454511,1,D3733,192.168.200.99,51,1,75,90,Bangalore,Afternoon
2025-01-06,VH1,8,184,3948,9.698906284300694,1,D4863,192.168.54.28,15,1,99,91,Kolkata,Midnight
2025-01-06,MTV,49,202,3901,10.16559435957432,1,D8455,192.168.100.47,132,0,93,81,Mumbai,Midnight
2025-01-07,News24,426,1,694,3.4364407457436825,0,D5014,192.168.251.137,503,8,36,55,Chennai,Afternoon
2025-01-07,StarTV,411,1,780,3.808635420374845,0,D2686,192.168.129.195,486,11,27,18,Bangalore,Midnight
2025-01-07,ZeeTV,422,17,754,2.935952265584839,0,D4009,192.168.249.117,488,7,22,37,Mumbai,Midnight
2025-01-07,SunTV,404,12,638,3.162155006615194,0,D8806,192.168.107.176,471,13,53,18,Hyderabad,Midnight
2025-01-07,ABPNews,415,14,861,3.324992150338106,0,D1154,192.168.68.202,519,11,66,17,Chennai,Evening
2025-01-07,NDTV,425,1,677,2.912608769347384,0,D2409,192.168.27.79,485,5,40,52,Delhi,Evening
2025-01-07,IndiaTV,388,22,708,2.6711526555752987,0,D1784,192.168.13.46,374,14,62,41,Bangalore,Midnight
2025-01-07,CNNNews18,439,11,562,2.469377398805884,0,D9096,192.168.214.141,492,13,12,25,Hyderabad,Afternoon
2025-01-07,TimesNow,403,1,654,3.65899445119236,0,D8560,192.168.15.222,465,14,40,43,Mumbai,Midnight
2025-01-07,RepublicTV,424,7,768,2.7820560465679693,0,D8343,192.168.167.200,427,6,33,43,Kolkata,Midnight
2025-01-07,TV9,430,17,606,3.169531369100918,0,D8206,192.168.253.209,546,6,64,51,Hyderabad,Afternoon
2025-01-07,Asianet,393,14,764,2.947366376036436,0,D6596,192.168.157.81,486,10,46,73,Bangalore,Night
2025-01-07,Colors,419,13,896,2.858727629107136,0,D6801,192.168.226.193,413,12,31,72,Bangalore,Evening
2025-01-07,SonyTV,444,15,722,3.814136541354427,0,D3806,192.168.240.58,536,7,42,57,Chennai,Afternoon
2025-01-07,StarPlus,393,1,746,3.516673597145102,0,D1537,192.168.215.48,494,5,54,22,Chennai,Morning
2025-01-07,ZeeCinema,426,1,498,3.145980512776093,0,D6986,192.168.48.89,491,7,24,46,Kolkata,Midnight
2025-01-07,StarMovies,436,4,573,3.126650731043707,0,D2841,192.168.129.217,434,8,47,72,Kolkata,Midnight
2025-01-07,HBO,411,1,593,2.8777752154521234,0,D9716,192.168.13.103,399,8,68,28,Mumbai,Morning
2025-01-07,Discovery,443,16,515,3.235345927737089,0,D7971,192.168.120.243,486,11,51,64,Kolkata,Night
2025-01-07,NationalGeographic,417,1,729,3.6685504581308734,0,D6625,192.168.224.145,434,4,23,34,Delhi,Afternoon
2025-01-07,AnimalPlanet,448,8,675,4.004287423533568,0,D3950,192.168.122.159,563,7,57,38,Chennai,Night
2025-01-07,HistoryTV18,429,16,552,3.925327047527711,0,D8992,192.168.137.70,542,12,69,43,Hyderabad,Morning
2025-01-07,CartoonNetwork,437,1,592,2.7952369616179245,0,D5780,192.168.102.217,518,8,24,74,Kolkata,Midnight
2025-01-07,Pogo,439,1,585,2.894662011087096,0,D3368,192.168.101.165,511,2,65,15,Hyderabad,Midnight
2025-01-07,Nickelodeon,427,16,737,2.602410432050865,0,D7655,192.168.63.158,440,5,38,24,Delhi,Morning
2025-01-07,SonyMax,438,8,786,2.9649569581375355,0,D9173,192.168.161.18,557,8,35,33,Bangalore,Morning
2025-01-07,ZeeTelugu,431,6,514,3.316207116834674,0,D5495,192.168.215.63,449,13,31,53,Hyderabad,Morning
2025-01-07,ETV,410,12,631,3.250470363164143,0,D7002,192.168.48.56,485,11,13,59,Kolkata,Night
2025-01-07,GeminiTV,410,17,621,2.920931382277953,0,D7614,192.168.90.58,395,2,42,62,Bangalore,Midnight
2025-01-07,MaaTV,443,10,646,2.8975821284960284,0,D6919,192.168.154.55,503,9,66,32,Chennai,Evening
2025-01-07,UdayaTV,412,13,877,3.365602090828702,0,D1853,192.168.230.85,423,7,14,69,Bangalore,Afternoon
2025-01-07,SuryaTV,437,9,667,3.659142012028493,0,D5146,192.168.18.231,552,7,37,52,Bangalore,Midnight
2025-01-07,KTV,433,8,415,3.725570958290573,0,D4769,192.168.150.103,421,4,58,21,Mumbai,Evening
2025-01-07,JayaTV,419,3,698,3.721126918642128,0,D1574,192.168.111.108,460,7,44,38,Mumbai,Morning
2025-01-07,RajTV,429,7,645,3.4475979266376173,0,D2148,192.168.46.207,522,5,51,36,Kolkata,Afternoon
2025-01-07,KalaignarTV,415,3,683,2.779392058000254,0,D7293,192.168.106.194,413,10,41,30,Chennai,Midnight
2025-01-07,DDNews,425,5,492,2.488506372596188,0,D7457,192.168.226.179,437,14,38,20,Kolkata,Afternoon
2025-01-07,DDNational,453,8,734,2.5267385184197915,0,D8509,192.168.83.156,496,5,55,57,Hyderabad,Night
2025-01-07,DDSports,415,1,588,2.8697711992742576,0,D5777,192.168.127.185,420,7,33,21,Mumbai,Afternoon
2025-01-07,TenSports,411,7,749,3.547071724095037,0,D4854,192.168.57.143,391,12,39,32,Hyderabad,Midnight
2025-01-07,StarSports,397,11,851,3.749165433692641,0,D3491,192.168.143.97,453,14,18,49,Mumbai,Morning
2025-01-07,SonySports,418,12,588,2.5592694354891568,0,D4124,192.168.46.191,500,14,57,72,Mumbai,Morning
2025-01-07,Eurosport,439,1,476,3.501195413969019,0,D6691,192.168.139.103,514,14,63,63,Hyderabad,Afternoon
2025-01-07,CNBC,395,17,708,3.736276593239091,0,D4051,192.168.230.171,450,7,27,38,Delhi,Midnight
2025-01-07,BloombergTV,404,1,726,2.856434237934347,0,D1004,192.168.83.157,416,12,20,30,Mumbai,Morning
2025-01-07,BBCWorld,404,1,473,2.5430017968861525,0,D6222,192.168.234.49,465,2,31,33,Mumbai,Afternoon
2025-01-07,AlJazeera,437,8,541,2.6585785507562525,0,D6315,192.168.130.112,485,5,46,33,Chennai,Midnight
2025-01-07,France24,427,1,675,4.018316782964198,0,D5869,192.168.196.60,489,10,32,57,Delhi,Morning
2025-01-07,VH1,397,15,446,2.959721388049204,0,D1876,192.168.65.87,482,12,38,15,Hyderabad,Night
2025-01-07,MTV,407,2,860,3.38193632598686,0,D8027,192.168.125.218,488,11,66,36,Delhi,Evening
2025-01-08,News24,4,195,3861,9.487217186064427,1,D5142,192.168.25.71,97,0,96,94,Kolkata,Afternoon
2025-01-08,StarTV,3,202,4055,10.729624253327463,1,D7966,192.168.251.74,28,1,89,99,Hyderabad,Midnight
2025-01-08,ZeeTV,19,201,3921,9.662889008272222,1,D8079,192.168.196.47,118,1,76,95,Bangalore,Midnight
2025-01-08,SunTV,-10,173,4414,9.564717365053722,1,D8987,192.168.75.96,17,0,96,86,Chennai,Morning
2025-01-08,ABPNews,17,176,3931,9.466109916087458,1,D7799,192.168.169.31,64,0,84,95,Chennai,Night
2025-01-08,NDTV,33,208,4357,10.477100278754545,1,D5465,192.168.21.17,95,1,91,99,Kolkata,Afternoon
2025-01-08,IndiaTV,19,204,3876,9.842888898405176,1,D1635,192.168.211.148,83,1,97,88,Chennai,Evening
2025-01-08,CNNNews18,27,196,3975,10.135895027897568,1,D2693,192.168.234.136,132,0,89,86,Bangalore,Morning
2025-01-08,TimesNow,44,205,4290,10.274240058215344,1,D5752,192.168.238.98,144,1,80,81,Hyderabad,Afternoon
2025-01-08,RepublicTV,39,182,3958,9.863839807421002,1,D9311,192.168.48.87,147,1,98,89,Delhi,Afternoon
2025-01-08,TV9,12,203,4027,10.221634489040891,1,D1830,192.168.37.53,11,0,76,92,Mumbai,Afternoon
2025-01-08,Asianet,26,202,4151,9.549922844768805,1,D6177,192.168.27.77,70,1,75,83,Bangalore,Midnight
2025-01-08,Colors,23,209,4512,10.26455564307075,1,D9932,192.168.156.253,63,1,83,83,Mumbai,Night
2025-01-08,SonyTV,21,218,4063,10.041249164887295,1,D9308,192.168.199.139,79,1,90,98,Chennai,Midnight
2025-01-08,StarPlus,14,183,3968,10.17540230678975,1,D6949,192.168.174.173,7,1,99,96,Chennai,Morning
2025-01-08,ZeeCinema,51,196,4147,10.709040031590488,1,D3838,192.168.17.50,99,0,90,93,Delhi,Evening
2025-01-08,StarMovies,17,200,4156,9.363586726742987,1,D2150,192.168.88.177,118,1,88,84,Mumbai,Afternoon
2025-01-08,HBO,50,185,4358,9.220256113793871,1,D8560,192.168.149.45,78,1,97,88,Mumbai,Morning
2025-01-08,Discovery,13,227,4321,10.047726882419743,1,D2931,192.168.188.227,126,0,75,93,Kolkata,Night
2025-01-08,NationalGeographic,54,175,3828,10.451669393673244,1,D2664,192.168.126.93,149,1,76,86,Mumbai,Midnight
2025-01-08,AnimalPlanet,14,177,4206,9.85722877263308,1,D2081,192.168.20.248,83,0,83,93,Chennai,Night
2025-01-08,HistoryTV18,32,197,4242,10.468380410532449,1,D1512,192.168.198.189,100,1,90,80,Kolkata,Night
2025-01-08,CartoonNetwork,53,195,4166,9.613854052192494,1,D8805,192.168.75.164,149,1,79,91,Delhi,Morning
2025-01-08,Pogo,49,222,4500,10.180712508776182,1,D6237,192.168.151.160,150,1,92,99,Bangalore,Morning
2025-01-08,Nickelodeon,51,207,3999,10.794408983553168,1,D1559,192.168.90.224,45,0,90,83,Hyderabad,Morning
2025-01-08,SonyMax,18,201,4356,10.915297212373178,1,D4672,192.168.186.96,5,1,79,99,Bangalore,Night
2025-01-08,ZeeTelugu,56,203,4242,10.655360951712122,1,D8404,192.168.95.218,89,0,91,85,Chennai,Afternoon
2025-01-08,ETV,-4,211,3846,9.962099498315249,1,D4343,192.168.74.110,5,0,84,80,Mumbai,Morning
2025-01-08,GeminiTV,44,203,4280,9.87450439931666,1,D5070,192.168.81.128,24,1,86,99,Bangalore,Midnight
2025-01-08,MaaTV,22,203,4136,9.93604912229669,1,D1580,192.168.102.133,106,1,79,90,Chennai,Morning
2025-01-08,UdayaTV,16,193,3989,9.992558048452732,1,D8004,192.168.143.139,61,0,97,91,Kolkata,Midnight
2025-01-08,SuryaTV,51,211,4073,9.942444145906498,1,D9130,192.168.245.35,111,0,82,92,Kolkata,Morning
2025-01-08,KTV,59,189,4496,10.354924484354012,1,D4147,192.168.111.203,176,0,85,97,Bangalore,Morning
2025-01-08,JayaTV,24,176,4387,10.527811062883432,1,D5249,192.168.169.87,71,0,77,93,Mumbai,Evening
2025-01-08,RajTV,-6,215,4355,10.40770333448121,1,D2679,192.168.118.98,75,0,90,97,Mumbai,Afternoon
2025-01-08,KalaignarTV,51,200,4456,10.919670358835347,1,D4506,192.168.239.81,81,0,94,84,Chennai,Night
2025-01-08,DDNews,24,190,4051,10.257468495894065,1,D8253,192.168.137.82,33,0,85,86,Kolkata,Midnight
2025-01-08,DDNational,18,188,4272,10.413010219902176,1,D3744,192.168.235.136,36,0,92,99,Hyderabad,Afternoon
2025-01-08,DDSports,37,198,4183,10.536830994281036,1,D6188,192.168.250.26,154,0,91,99,Delhi,Evening
2025-01-08,TenSports,22,197,4058,9.627350955819209,1,D3141,192.168.2.59,64,1,84,81,Kolkata,Evening
2025-01-08,StarSports,52,217,4068,10.353684045487272,1,D7617,192.168.115.216,92,0,98,97,Hyderabad,Morning
2025-01-08,SonySports,17,215,4212,9.597110325266131,1,D3479,192.168.130.166,61,0,97,93,Kolkata,Midnight
2025-01-08,Eurosport,24,217,3823,10.604430839534912,1,D7484,192.168.129.227,84,0,85,94,Chennai,Afternoon
2025-01-08,CNBC,23,171,4098,9.750022169747009,1,D8421,192.168.144.201,14,0,89,83,Chennai,Midnight
2025-01-08,BloombergTV,35,196,4426,9.420418042918062,1,D5452,192.168.35.86,138,1,82,97,Chennai,Midnight
2025-01-08,BBCWorld,34,184,4390,10.126259261163096,1,D6881,192.168.222.247,15,0,79,81,Hyderabad,Night
2025-01-08,AlJazeera,28,200,3902,9.71649065148412,1,D7665,192.168.97.216,80,1,79,83,Kolkata,Morning
2025-01-08,France24,34,202,4337,10.24453508981519,1,D3849,192.168.123.73,89,1,75,94,Delhi,Evening
2025-01-08,VH1,2,182,4279,10.731008775837788,1,D8390,192.168.109.122,6,1,83,91,Bangalore,Night
2025-01-08,MTV,17,211,4065,9.635815657593884,1,D7905,192.168.234.130,114,1,88,98,Chennai,Evening
2025-01-09,News24,434,8,548,3.3922485242340934,0,D3489,192.168.212.162,521,4,65,68,Mumbai,Afternoon
2025-01-09,StarTV,467,1,593,3.430522075027258,0,D5611,192.168.26.165,545,8,67,40,Chennai,Night
2025-01-09,ZeeTV,429,2,885,2.9744504815956714,0,D3839,192.168.198.150,430,7,58,73,Mumbai,Evening
2025-01-09,SunTV,454,1,742,3.668481701461946,0,D9527,192.168.67.14,489,9,26,56,Chennai,Midnight
2025-01-09,ABPNews,478,18,700,3.902745554414647,0,D6878,192.168.97.23,512,9,66,30,Chennai,Midnight
2025-01-09,NDTV,472,7,1004,3.217815007716309,0,D7303,192.168.171.234,491,11,40,31,Chennai,Morning
2025-01-09,IndiaTV,447,14,900,3.242648919551986,0,D1851,192.168.216.193,547,12,59,63,Kolkata,Evening
2025-01-09,CNNNews18,459,19,803,3.215780536231601,0,D2687,192.168.114.247,442,7,45,27,Bangalore,Night
2025-01-09,TimesNow,454,1,707,2.871690106143672,0,D7833,192.168.111.207,459,8,55,27,Bangalore,Afternoon
2025-01-09,RepublicTV,470,13,715,3.722086576271385,0,D3427,192.168.95.78,561,4,52,29,Kolkata,Midnight
2025-01-09,TV9,482,5,726,3.942801375409392,0,D5000,192.168.232.61,574,5,26,58,Bangalore,Night
2025-01-09,Asianet,466,13,860,4.255922690261787,0,D6052,192.168.84.183,468,8,19,25,Chennai,Morning
2025-01-09,Colors,471,6,728,3.3579380399279493,0,D3738,192.168.238.250,508,7,60,15,Kolkata,Morning
2025-01-09,SonyTV,439,7,813,3.786506025872238,0,D6732,192.168.70.228,426,4,57,49,Delhi,Afternoon
2025-01-09,StarPlus,475,4,816,2.9641575289740896,0,D6387,192.168.84.50,570,11,31,32,Hyderabad,Midnight
2025-01-09,ZeeCinema,461,3,602,4.242198530974647,0,D9002,192.168.231.140,491,8,40,74,Delhi,Evening
2025-01-09,StarMovies,466,3,894,4.454244477777585,0,D6536,192.168.206.15,446,4,39,58,Chennai,Evening
2025-01-09,HBO,436,20,785,4.228747565389643,0,D4913,192.168.144.34,535,11,60,72,Bangalore,Midnight
2025-01-09,Discovery,470,17,680,2.997966259301149,0,D2066,192.168.235.35,479,14,29,15,Chennai,Afternoon
2025-01-09,NationalGeographic,467,1,856,3.6386900737744847,0,D8723,192.168.38.230,463,9,23,36,Hyderabad,Afternoon
2025-01-09,AnimalPlanet,438,4,586,4.071932405950205,0,D5380,192.168.205.183,519,14,24,66,Bangalore,Morning
2025-01-09,HistoryTV18,444,1,838,3.176351476144347,0,D5107,192.168.186.133,545,8,52,16,Bangalore,Evening
2025-01-09,CartoonNetwork,454,6,682,4.079764868911314,0,D6726,192.168.29.132,519,5,66,44,Bangalore,Morning
2025-01-09,Pogo,475,1,771,4.0355067062643,0,D4373,192.168.254.143,523,2,28,67,Hyderabad,Evening
2025-01-09,Nickelodeon,463,6,642,3.848353566364485,0,D9945,192.168.102.163,531,7,62,32,Kolkata,Night
2025-01-09,SonyMax,463,20,1016,4.012592523672183,0,D3082,192.168.236.74,513,6,49,15,Delhi,Night
2025-01-09,ZeeTelugu,470,1,649,2.981898266366334,0,D9967,192.168.54.194,507,10,40,17,Mumbai,Afternoon
2025-01-09,ETV,431,1,586,3.3071415246415463,0,D7748,192.168.235.60,469,11,46,72,Mumbai,Evening
2025-01-09,GeminiTV,446,16,885,3.829951877369272,0,D1417,192.168.23.220,462,7,32,24,Mumbai,Afternoon
2025-01-09,MaaTV,475,10,916,3.2493516355389143,0,D9306,192.168.21.172,554,2,53,62,Hyderabad,Morning
2025-01-09,UdayaTV,427,1,755,4.03823803068906,0,D9808,192.168.31.95,519,4,67,74,Mumbai,Morning
2025-01-09,SuryaTV,477,2,605,3.538992415651226,0,D4974,192.168.82.179,476,3,23,29,Kolkata,Morning
2025-01-09,KTV,472,1,625,3.917276030833402,0,D4267,192.168.212.3,468,4,31,17,Bangalore,Morning
2025-01-09,JayaTV,436,6,902,3.860247140500272,0,D1825,192.168.69.160,419,2,39,27,Chennai,Night
2025-01-09,RajTV,454,14,619,4.189689896288979,0,D8668,192.168.129.88,483,12,57,38,Hyderabad,Afternoon
2025-01-09,KalaignarTV,462,21,865,4.504954110899867,0,D6745,192.168.108.59,523,3,17,53,Delhi,Evening
2025-01-09,DDNews,436,14,833,3.822511779044208,0,D1412,192.168.251.219,465,9,53,44,Mumbai,Evening
2025-01-09,DDNational,443,1,754,3.68428594980006,0,D8543,192.168.200.77,438,4,40,57,Hyderabad,Afternoon
2025-01-09,DDSports,439,12,858,2.9997025776897,0,D8587,192.168.254.247,490,10,25,46,Mumbai,Afternoon
2025-01-09,TenSports,422,1,904,3.260936799482927,0,D1728,192.168.13.51,462,12,63,49,Bangalore,Afternoon
2025-01-09,StarSports,458,13,628,3.643006296434188,0,D8164,192.168.138.78,481,12,48,49,Kolkata,Afternoon
2025-01-09,SonySports,472,5,705,3.761719749068453,0,D9867,192.168.79.10,501,5,33,69,Delhi,Morning
